Date,Val,Open,High,Low,Close,Adj Close,Volume,N. D. C.,Five Out,Thirty Out
5/28/2019,1107,202.0500031,202.4100037,199.5200043,199.6999969,199.6999969,6914900,198.5200043,201.5899963,214.0299988
5/29/2019,1108,198.9499969,199.4900055,197.3399963,198.5200043,198.5200043,4625700,199.7400055,203.3000031,213.1699982
5/30/2019,1109,199.0599976,200.2100067,198.7599945,199.7400055,199.7400055,3646300,197.4199982,204.7700043,214.1000061
5/31/2019,1110,198.3200073,198.8300018,197.0800018,197.4199982,197.4199982,3685200,198.5599976,205.8099976,213.5399933
6/3/2019,1111,197.6199951,198.9199982,196.8899994,198.5599976,198.5599976,3979000,201.5899963,207.1600037,212.8800049
6/4/2019,1112,200.6300049,201.6499939,199.5700073,201.5899963,201.5899963,4112600,203.3000031,206.6300049,207.4499969
6/5/2019,1113,202.3800049,203.3500061,200.9100037,203.3000031,203.3000031,3210600,204.7700043,204.5700073,207.9799957
6/6/2019,1114,202.8999939,205.3899994,202.5399933,204.7700043,204.7700043,3005200,205.8099976,204.9900055,205.9700012
6/7/2019,1115,204.9499969,206.5399933,204.8000031,205.8099976,205.8099976,2672700,207.1600037,205.1600037,204.8399963
6/10/2019,1116,207.1199951,208.0800018,206.4600067,207.1600037,207.1600037,2865500,206.6300049,203.4799957,206.4600067
6/11/2019,1117,208.5,208.9900055,206,206.6300049,206.6300049,2545700,204.5700073,206.0099945,207.9700012
6/12/2019,1118,206.1999969,206.6000061,203.9199982,204.5700073,204.5700073,2835900,204.9900055,206.75,207.8999939
6/13/2019,1119,204.4600067,205.7599945,204.3000031,204.9900055,204.9900055,2257600,205.1600037,208.0399933,209.8999939
6/14/2019,1120,204.8699951,205.8500061,203.8500061,205.1600037,205.1600037,2512400,203.4799957,206.2100067,208.6100006
6/17/2019,1121,205.8500061,205.8500061,203.1600037,203.4799957,203.4799957,2820000,206.0099945,206.8500061,207.8099976
6/18/2019,1122,204.4700012,206.4600067,203.9799957,206.0099945,206.0099945,3670700,206.75,208.0700073,205.4299927
6/19/2019,1123,206.3600006,208.3099976,206.1399994,206.75,206.75,3320600,208.0399933,208.5099945,201.7100067
6/20/2019,1124,208.5099945,208.75,206.0399933,208.0399933,208.0399933,3836900,206.2100067,212.0200043,202.6699982
6/21/2019,1125,208.4299927,208.7200012,206.0299988,206.2100067,206.2100067,5994400,206.8500061,213.1699982,197.7299957
6/24/2019,1126,206.3899994,207.5899963,205.9600067,206.8500061,206.8500061,3164000,208.0700073,214.6199951,200.5500031
6/25/2019,1127,207.4100037,208.4799957,206.8000031,208.0700073,208.0700073,3727400,208.5099945,214.5399933,198.2100067
6/26/2019,1128,208.2799988,210,208.2100067,208.5099945,208.5099945,3937800,212.0200043,215.1600037,200.5200043
6/27/2019,1129,208.9700012,212.5399933,208.8099976,212.0200043,212.0200043,4182500,213.1699982,215.25,199.0500031
6/28/2019,1130,213,213.3300018,211.3200073,213.1699982,213.1699982,7472400,214.6199951,215.1300049,197.1799927
7/1/2019,1131,214.25,215.2100067,213.2100067,214.6199951,214.6199951,3462600,214.5399933,214.75,198.7799988
7/2/2019,1132,214.3800049,215.5899963,213.3999939,214.5399933,214.5399933,3054400,215.1600037,214.0299988,195.8099976
7/3/2019,1133,215,215.25,212.6600037,215.1600037,215.1600037,2489100,215.25,213.1699982,198.3099976
7/5/2019,1134,215.1300049,215.7700043,213.8999939,215.25,215.25,3324200,215.1300049,214.1000061,199.7200012
7/8/2019,1135,214,215.8000031,213.9100037,215.1300049,215.1300049,2978400,214.75,213.5399933,200.9400024
7/9/2019,1136,213.0200043,214.9199982,212.9700012,214.75,214.75,2687000,214.0299988,212.8800049,198.1499939
7/10/2019,1137,215.2100067,216.5800018,213.7700043,214.0299988,214.0299988,3705000,213.1699982,207.4499969,199.2400055
7/11/2019,1138,214.3099976,214.5500031,212.9799957,213.1699982,213.1699982,3119600,214.1000061,207.9799957,201.0099945
7/12/2019,1139,213.1999969,214.1900024,212.5099945,214.1000061,214.1000061,2360500,213.5399933,205.9700012,197.1600037
7/15/2019,1140,214.4400024,214.4400024,212.8200073,213.5399933,213.5399933,2715300,212.8800049,204.8399963,200.1999969
7/16/2019,1141,214.2899933,215.0399933,212.7799988,212.8800049,212.8800049,2709300,207.4499969,206.4600067,198.3500061
7/17/2019,1142,212.5200043,212.9600067,207.4100037,207.4499969,207.4499969,4324400,207.9799957,207.9700012,200.4499969
7/18/2019,1143,207.5200043,209.0899963,207.1199951,207.9799957,207.9799957,3610600,205.9700012,207.8999939,203.1999969
7/19/2019,1144,208.1100006,208.25,205.6499939,205.9700012,205.9700012,3513100,204.8399963,209.8999939,203.4100037
7/22/2019,1145,205.3399963,206.1600037,204.3600006,204.8399963,204.8399963,3083900,206.4600067,208.6100006,200.8999939
7/23/2019,1146,205.5099945,206.6300049,204.9199982,206.4600067,206.4600067,2846200,207.9700012,207.8099976,202.1900024
7/24/2019,1147,205.7400055,208.0099945,205.6300049,207.9700012,207.9700012,3105200,207.8999939,205.4299927,204.2400055
7/25/2019,1148,208.3699951,208.3699951,206.5299988,207.8999939,207.8999939,3022200,209.8999939,201.7100067,204.7299957
7/26/2019,1149,207.8200073,210.0299988,206.75,209.8999939,209.8999939,3654600,208.6100006,202.6699982,206.6199951
7/29/2019,1150,210,210,208.4199982,208.6100006,208.6100006,2834100,207.8099976,197.7299957,208.3099976
7/30/2019,1151,207.8899994,208.3600006,206.8600006,207.8099976,207.8099976,1977500,205.4299927,200.5500031,210.9100037
7/31/2019,1152,207.8000031,209.5,205.3000031,205.4299927,205.4299927,4631800,201.7100067,198.2100067,211.3699951
8/1/2019,1153,205.6300049,206.9799957,201.4900055,201.7100067,201.7100067,4823100,202.6699982,200.5200043,213.6100006
8/2/2019,1154,201.7899933,204.4299927,199.4199982,202.6699982,202.6699982,5695300,197.7299957,199.0500031,210.3300018
8/5/2019,1155,199.8999939,201.1000061,197.1600037,197.7299957,197.7299957,7606200,200.5500031,197.1799927,210.1499939
8/6/2019,1156,199.6100006,200.9299927,197.8999939,200.5500031,200.5500031,5500500,198.2100067,198.7799988,210.8999939
8/7/2019,1157,198.5599976,199.3000031,195.3999939,198.2100067,198.2100067,5325600,200.5200043,195.8099976,209.2200012
8/8/2019,1158,199.9299927,200.8699951,198.1199951,200.5200043,200.5200043,4143400,199.0500031,198.3099976,208.1199951
8/9/2019,1159,200.1900024,200.5500031,197.6699982,199.0500031,199.0500031,4334400,197.1799927,199.7200012,207.9600067
8/12/2019,1160,197.6100006,199.4700012,196.9100037,197.1799927,197.1799927,2538800,198.7799988,200.9400024,206.3999939
8/13/2019,1161,197.4600067,201,196.5,198.7799988,198.7799988,3913600,195.8099976,198.1499939,208.1100006
8/14/2019,1162,195.7799988,197.25,195.6100006,195.8099976,195.8099976,5838200,198.3099976,199.2400055,206.8999939
8/15/2019,1163,197.0800018,199.0399933,196.3800049,198.3099976,198.3099976,4642900,199.7200012,201.0099945,207.4499969
8/16/2019,1164,200.5,200.8800049,198.5500031,199.7200012,199.7200012,4786200,200.9400024,197.1600037,208.0200043
8/19/2019,1165,202.7200012,203.1000061,200.3800049,200.9400024,200.9400024,4216500,198.1499939,200.1999969,206.7100067
8/20/2019,1166,200.2700043,200.2899933,198.0200043,198.1499939,198.1499939,4043000,199.2400055,198.3500061,203.1000061
8/21/2019,1167,199.0099945,199.7700043,198.7100067,199.2400055,199.2400055,3531800,201.0099945,200.4499969,204.9799957
8/22/2019,1168,199.8000031,201.8699951,199.8000031,201.0099945,201.0099945,3214300,197.1600037,203.1999969,208.0800018
8/23/2019,1169,200.1900024,200.9199982,195.9600067,197.1600037,197.1600037,5946700,200.1999969,203.4100037,207.2400055
8/26/2019,1170,198.6999969,200.1999969,197.4400024,200.1999969,200.1999969,3094900,198.3500061,200.8999939,204.0899963
8/27/2019,1171,200.7599945,201.3000031,198.0399933,198.3500061,198.3500061,3069000,200.4499969,202.1900024,206.6900024
8/28/2019,1172,198.0200043,200.5700073,197.5299988,200.4499969,200.4499969,3404900,203.1999969,204.2400055,206.8600006
8/29/2019,1173,201.7100067,203.8000031,201.6600037,203.1999969,203.1999969,3328100,203.4100037,204.7299957,208.0800018
8/30/2019,1174,204.0200043,204.3500061,202.7299957,203.4100037,203.4100037,3632000,200.8999939,206.6199951,207.9100037
9/3/2019,1175,201.1900024,201.8300018,200.1900024,200.8999939,200.8999939,3637000,202.1900024,208.3099976,209.3800049
9/4/2019,1176,202.7299957,202.9400024,201.3000031,202.1900024,202.1900024,3209100,204.2400055,210.9100037,209.2899933
9/5/2019,1177,204.1300049,206.2200012,203.7700043,204.2400055,204.2400055,3968800,204.7299957,211.3699951,208.6199951
9/6/2019,1178,204.4400024,205.1499939,203.8600006,204.7299957,204.7299957,3409400,206.6199951,213.6100006,208.7599945
9/9/2019,1179,205.5099945,207.8000031,205.1999969,206.6199951,206.6199951,4565000,208.3099976,210.3300018,211.4900055
9/10/2019,1180,207.3099976,208.3099976,206.1300049,208.3099976,208.3099976,3878300,210.9100037,210.1499939,210.6199951
9/11/2019,1181,208.2700043,210.9299927,207.5299988,210.9100037,210.9100037,4437300,211.3699951,210.8999939,210.9600067
9/12/2019,1182,211,212.6799927,210.7200012,211.3699951,211.3699951,4598400,213.6100006,209.2200012,210.2599945
9/13/2019,1183,212.2400055,214.5800018,212.2200012,213.6100006,213.6100006,4244700,210.3300018,208.1199951,211.8000031
9/16/2019,1184,212.0599976,212.1000061,209.9400024,210.3300018,210.3300018,3472600,210.1499939,207.9600067,212.8600006
9/17/2019,1185,210.3500061,211.1600037,208.6799927,210.1499939,210.1499939,3862700,210.8999939,206.3999939,213.0099945
9/18/2019,1186,209.8899994,211.3200073,209.1199951,210.8999939,210.8999939,2732800,209.2200012,208.1100006,213.25
9/19/2019,1187,210.7799988,211.4400024,208.8999939,209.2200012,209.2200012,2735500,208.1199951,206.8999939,212.5800018
9/20/2019,1188,210.3699951,210.3699951,207.2700043,208.1199951,208.1199951,10700800,207.9600067,207.4499969,215.8300018
9/23/2019,1189,207.0200043,208.5299988,206.3999939,207.9600067,207.9600067,3075800,206.3999939,208.0200043,217.9799957
9/24/2019,1190,208.1699982,208.8899994,205.7400055,206.3999939,206.3999939,3709800,208.1100006,206.7100067,220.8800049
9/25/2019,1191,206.5,209.4400024,206.2299957,208.1100006,208.1100006,3291900,206.8999939,203.1000061,222
9/26/2019,1192,208.1900024,208.1900024,206.3500061,206.8999939,206.8999939,2823000,207.4499969,204.9799957,222.7400055
9/27/2019,1193,207.7299957,208.6399994,206.5399933,207.4499969,207.4499969,2843500,208.0200043,208.0800018,221.3099976
9/30/2019,1194,207.7700043,208.6999969,207.5299988,208.0200043,208.0200043,3167500,206.7100067,207.2400055,220.8500061
10/1/2019,1195,208.9400024,209.6600037,206.4400024,206.7100067,206.7100067,3511800,203.1000061,204.0899963,220.8899994
10/2/2019,1196,206.0899963,206.0899963,202.3800049,203.1000061,203.1000061,5938500,204.9799957,206.6900024,219.7700043
10/3/2019,1197,202.6499939,205.0899963,201.3300018,204.9799957,204.9799957,4307600,208.0800018,206.8600006,219.3600006
10/4/2019,1198,205.0899963,208.2799988,205.0500031,208.0800018,208.0800018,3571900,207.2400055,208.0800018,219.7400055
10/7/2019,1199,207.3600006,209.6000061,206.1900024,207.2400055,207.2400055,2720600,204.0899963,207.9100037,219.3500061
10/8/2019,1200,205.6199951,206.1399994,203.9299927,204.0899963,204.0899963,4185500,206.6900024,209.3800049,219.0299988
10/9/2019,1201,204.9400024,207.2299957,204.7299957,206.6900024,206.6900024,3206900,206.8600006,209.2899933,217.4799957
10/10/2019,1202,206.3699951,208.1900024,206.0800018,206.8600006,206.8600006,2979200,208.0800018,208.6199951,216.6300049
10/11/2019,1203,208.9700012,210.0800018,207.7299957,208.0800018,208.0800018,4408400,207.9100037,208.7599945,217.9600067
10/14/2019,1204,208.0099945,208.0700073,206.9299927,207.9100037,207.9100037,1902600,209.3800049,211.4900055,219.0599976
10/15/2019,1205,207.7299957,210.1499939,207.5700073,209.3800049,209.3800049,3055400,209.2899933,210.6199951,218.8999939
10/16/2019,1206,208.3699951,209.9700012,208.3699951,209.2899933,209.2899933,3233900,208.6199951,210.9600067,220.5
10/17/2019,1207,209.2599945,209.9799957,208.5099945,208.6199951,208.6199951,3575400,208.7599945,210.2599945,220.3000031
10/18/2019,1208,208.4499969,209.6199951,208.1999969,208.7599945,208.7599945,3581400,211.4900055,211.8000031,220.3300018
10/21/2019,1209,210,211.5399933,209.7599945,211.4900055,211.4900055,3337300,210.6199951,212.8600006,218.0800018
10/22/2019,1210,211.0299988,211.9700012,210.4700012,210.6199951,210.6199951,2716800,210.9600067,213.0099945,218.3999939
10/23/2019,1211,210.5,211.0099945,209.5399933,210.9600067,210.9600067,2413800,210.2599945,213.25,219.6000061
10/24/2019,1212,211.1600037,211.3200073,209.7200012,210.2599945,210.2599945,3147200,211.8000031,212.5800018,222.6100006
10/25/2019,1213,209.8699951,212.3300018,209.75,211.8000031,211.8000031,2539200,212.8600006,215.8300018,221.3800049
10/28/2019,1214,212.3099976,213.3399963,212.1399994,212.8600006,212.8600006,3521900,213.0099945,217.9799957,221.2599945
10/29/2019,1215,212.3800049,213.1699982,211.6100006,213.0099945,213.0099945,2630400,213.25,220.8800049,222.5700073
10/30/2019,1216,212.9900055,213.4299927,211.6699982,213.25,213.25,3296900,212.5800018,222,225.9199982
10/31/2019,1217,213.0099945,213.7100067,211.5399933,212.5800018,212.5800018,4305500,215.8300018,222.7400055,225.3699951
11/1/2019,1218,213.5500031,216.6300049,213.3999939,215.8300018,215.8300018,4777800,217.9799957,221.3099976,226.8500061
11/4/2019,1219,217.7700043,218.6199951,216.9799957,217.9799957,217.9799957,4149200,220.8800049,220.8500061,227.0500031
11/5/2019,1220,218.6900024,221.6799927,218.4299927,220.8800049,220.8800049,5321800,222,220.8899994,225.0099945
11/6/2019,1221,221.0899963,222.0299988,220.1100006,222,222,3662900,222.7400055,219.7700043,225.2100067
11/7/2019,1222,222.8099976,223.3699951,221.6699982,222.7400055,222.7400055,4394900,221.3099976,219.3600006,226.3099976
11/8/2019,1223,222.75,223,219.8899994,221.3099976,221.3099976,3346100,220.8500061,219.7400055,225.4799957
11/11/2019,1224,220.1999969,221.0899963,219.8699951,220.8500061,220.8500061,2380400,220.8899994,219.3500061,225.4700012
11/12/2019,1225,220.9799957,222.1900024,220.5399933,220.8899994,220.8899994,2657700,219.7700043,219.0299988,226.4499969
11/13/2019,1226,219.7200012,220.2700043,218.6100006,219.7700043,219.7700043,3190700,219.3600006,217.4799957,226.1399994
11/14/2019,1227,219.7700043,219.8699951,217.9100037,219.3600006,219.3600006,2831200,219.7400055,216.6300049,225.7599945
11/15/2019,1228,220.1799927,220.4299927,218.7400055,219.7400055,219.7400055,3477000,219.3500061,217.9600067,226.5
11/18/2019,1229,219.9499969,220.0500031,218.3899994,219.3500061,219.3500061,3894200,219.0299988,219.0599976,228.3899994
11/19/2019,1230,219.9299927,220,218.7799988,219.0299988,219.0299988,3378100,217.4799957,218.8999939,226.1799927
11/20/2019,1231,218.0099945,218.3699951,216.0099945,217.4799957,217.4799957,4966000,216.6300049,220.5,226.9900055
11/21/2019,1232,217.3000031,217.7100067,216.3000031,216.6300049,216.6300049,3707600,217.9600067,220.3000031,225.9199982
11/22/2019,1233,216.9600067,217.9900055,216.8000031,217.9600067,217.9600067,2392800,219.0599976,220.3300018,225.9900055
11/25/2019,1234,218.7400055,219.3899994,218.2599945,219.0599976,219.0599976,3648500,218.8999939,218.0800018,228.6499939
11/26/2019,1235,219.1100006,219.1999969,217.7200012,218.8999939,218.8999939,3717800,220.5,218.3999939,226.6199951
11/27/2019,1236,219.25,220.5899963,218.4799957,220.5,220.5,3945500,220.3000031,219.6000061,228.4499969
11/29/2019,1237,220.5,220.5800018,219.8300018,220.3000031,220.3000031,2256500,220.3300018,222.6100006,227.1699982
12/2/2019,1238,220.6000061,221.3800049,220.1100006,220.3300018,220.3300018,3888100,218.0800018,221.3800049,228.3500061
12/3/2019,1239,218.8200073,218.8999939,216.3999939,218.0800018,218.0800018,4480100,218.3999939,221.2599945,229.7299957
12/4/2019,1240,217.9499969,218.8800049,217.5399933,218.3999939,218.3999939,2667700,219.6000061,222.5700073,230.1999969
12/5/2019,1241,218.9900055,219.75,218.0500031,219.6000061,219.6000061,2319300,222.6100006,225.9199982,228.6300049
12/6/2019,1242,221.6399994,223,221.3300018,222.6100006,222.6100006,3447700,221.3800049,225.3699951,229.5399933
12/9/2019,1243,222.7100067,223.3000031,221.1900024,221.3800049,221.3800049,2601000,221.2599945,226.8500061,229.3800049
12/10/2019,1244,222.0700073,222.0700073,220.2100067,221.2599945,221.2599945,2688900,222.5700073,227.0500031,226.8600006
12/11/2019,1245,221.2100067,222.6499939,221.0099945,222.5700073,222.5700073,3546600,225.9199982,225.0099945,222.4499969
12/12/2019,1246,222.8800049,226.5200043,222.5299988,225.9199982,225.9199982,5121900,225.3699951,225.2100067,224.0299988
12/13/2019,1247,225.9199982,226.5,223.9600067,225.3699951,225.3699951,3160500,226.8500061,226.3099976,224.5
12/16/2019,1248,226.7700043,227.8099976,226.2899933,226.8500061,226.8500061,4278800,227.0500031,225.4799957,227.8800049
12/17/2019,1249,227.2700043,228.2299957,226.5500031,227.0500031,227.0500031,4867400,225.0099945,225.4700012,224.4299927
12/18/2019,1250,227.0599976,227.1999969,224.8899994,225.0099945,225.0099945,5962300,225.2100067,226.4499969,223.4700012
12/19/2019,1251,224.6600037,225.6600037,224.1600037,225.2100067,225.2100067,4432600,226.3099976,226.1399994,225.0800018
12/20/2019,1252,226.2400055,227.8000031,225.5599976,226.3099976,226.3099976,11572200,225.4799957,225.7599945,228.6499939
12/23/2019,1253,226.6100006,226.6699982,224.9299927,225.4799957,225.4799957,3504100,225.4700012,226.5,229.6100006
12/24/2019,1254,225.2400055,225.6499939,224.8800049,225.4700012,225.4700012,961100,226.4499969,228.3899994,227.3800049
12/26/2019,1255,225.9199982,226.5099945,225.6399994,226.4499969,226.4499969,1725700,226.1399994,226.1799927,227.1100006
12/27/2019,1256,226.8600006,226.9700012,225.5700073,226.1399994,226.1399994,2769400,225.7599945,226.9900055,227.3300018
12/30/2019,1257,226.1399994,226.6000061,224.6699982,225.7599945,225.7599945,2769700,226.5,225.9199982,227.4400024
12/31/2019,1258,226.1600037,226.7200012,225.1399994,226.5,226.5,3145200,228.3899994,225.9900055,226.4700012
1/2/2020,1259,227.5099945,228.3899994,226.7100067,228.3899994,228.3899994,3764000,226.1799927,228.6499939,226.8000031
1/3/2020,1260,225.6900024,227.4299927,225.4799957,226.1799927,226.1799927,3023900,226.9900055,226.6199951,226.7700043
1/6/2020,1261,224.9900055,227.1300049,224.6999969,226.9900055,226.9900055,4263000,225.9199982,228.4499969,229.2400055
1/7/2020,1262,227.2599945,227.2599945,225.4400024,225.9199982,225.9199982,3517000,225.9900055,227.1699982,228.1699982
1/8/2020,1263,226.0299988,227.8399963,225.8699951,225.9900055,225.9900055,3780300,228.6499939,228.3500061,229.3300018
1/9/2020,1264,226.9199982,228.8500061,226.9199982,228.6499939,228.6499939,3497300,226.6199951,229.7299957,221.6900024
1/10/2020,1265,228.5,228.5299988,226.5899963,226.6199951,226.6199951,2572900,228.4499969,230.1999969,218.0500031
1/13/2020,1266,227.0500031,228.4700012,226.1300049,228.4499969,228.4499969,3286700,227.1699982,228.6300049,216.0599976
1/14/2020,1267,227.8500061,228.3899994,226.8800049,227.1699982,227.1699982,3355400,228.3500061,229.5399933,207.6699982
1/15/2020,1268,226.8000031,228.6399994,226.7799988,228.3500061,228.3500061,2662500,229.7299957,229.3800049,206.3399963
1/16/2020,1269,229.3399963,230.0299988,228.5200043,229.7299957,229.7299957,3036400,230.1999969,226.8600006,217.6300049
1/17/2020,1270,230.1300049,231.6100006,229.5500031,230.1999969,230.1999969,6603800,228.6300049,222.4499969,208.8099976
1/21/2020,1271,229.8500061,231.1300049,227.9499969,228.6300049,228.6300049,5840700,229.5399933,224.0299988,217.8600006
1/22/2020,1272,229,230.3800049,228.4100037,229.5399933,229.5399933,3164300,229.3800049,224.5,208.9600067
1/23/2020,1273,229.4299927,229.7700043,227.3500061,229.3800049,229.3800049,4750000,226.8600006,227.8800049,205.9799957
1/24/2020,1274,229.3999939,229.4100037,226.0399933,226.8600006,226.8600006,4022500,222.4499969,224.4299927,193.1300049
1/27/2020,1275,223.6999969,223.8999939,221.1100006,222.4499969,222.4499969,5454000,224.0299988,223.4700012,202.7299957
1/28/2020,1276,223.4400024,225.3500061,223.1600037,224.0299988,224.0299988,3609300,224.5,225.0800018,194.6399994
1/29/2020,1277,224.75,226.3999939,224.3099976,224.5,224.5,2310400,227.8800049,228.6499939,175.9700012
1/30/2020,1278,223.1100006,228.0800018,222.4799957,227.8800049,227.8800049,3350900,224.4299927,229.6100006,196.3999939
1/31/2020,1279,226.4900055,226.9700012,223.4299927,224.4299927,224.4299927,3948200,223.4700012,227.3800049,177.7700043
2/3/2020,1280,225.4799957,226.3200073,223,223.4700012,223.4700012,3525000,225.0800018,227.1100006,187.6000061
2/4/2020,1281,226.1499939,226.9400024,224.7899933,225.0800018,225.0800018,3642600,228.6499939,227.3300018,172.4400024
2/5/2020,1282,226.9100037,228.6799927,226.75,228.6499939,228.6499939,3360500,229.6100006,227.4400024,174.6799927
2/6/2020,1283,229.5599976,230.0800018,228.5299988,229.6100006,229.6100006,2799400,227.3800049,226.4700012,170.0599976
2/7/2020,1284,228.0700073,228.6199951,226.6699982,227.3800049,227.3800049,2882800,227.1100006,226.8000031,162.1300049
2/10/2020,1285,227.1699982,227.75,225.1300049,227.1100006,227.1100006,2944600,227.3300018,226.7700043,178.1999969
2/11/2020,1286,228.5899963,228.5899963,227.0200043,227.3300018,227.3300018,2916400,227.4400024,229.2400055,180.4700012
2/12/2020,1287,227.6000061,228.8399963,226.9100037,227.4400024,227.4400024,3785200,226.4700012,228.1699982,183.8999939
2/13/2020,1288,226.5299988,227.3999939,226.1000061,226.4700012,226.4700012,2838500,226.8000031,229.3300018,179.6600037
2/14/2020,1289,226.4900055,227.1399994,225.5200043,226.8000031,226.8000031,2506200,226.7700043,221.6900024,183.1799927
2/18/2020,1290,226.3899994,227.3800049,225.2700043,226.7700043,226.7700043,3153000,229.2400055,218.0500031,182.8300018
2/19/2020,1291,227.6799927,229.7100067,226.9299927,229.2400055,229.2400055,3187000,228.1699982,216.0599976,175.9499969
2/20/2020,1292,229.7599945,229.7899933,227.1499939,228.1699982,228.1699982,3547700,229.3300018,207.6699982,179.7299957
2/21/2020,1293,227.5299988,230.0700073,226.9799957,229.3300018,229.3300018,4699100,221.6900024,206.3399963,178.3399963
2/24/2020,1294,221.3099976,223.9400024,220.2700043,221.6900024,221.6900024,7932400,218.0500031,217.6300049,185.2400055
2/25/2020,1295,222.1999969,223.2400055,216.7599945,218.0500031,218.0500031,8558600,216.0599976,208.8099976,185.25
2/26/2020,1296,219.6499939,220.6300049,215.9400024,216.0599976,216.0599976,6901700,207.6699982,217.8600006,191.0099945
2/27/2020,1297,212.8999939,214.3800049,207.2799988,207.6699982,207.6699982,10941800,206.3399963,208.9600067,193.8399963
2/28/2020,1298,201.9199982,206.4400024,199.6799927,206.3399963,206.3399963,15147200,217.6300049,205.9799957,188.7700043
3/2/2020,1299,207.25,218.8000031,204.4299927,217.6300049,217.6300049,10395800,208.8099976,193.1300049,192.9400024
3/3/2020,1300,217.3899994,218.1499939,206.1999969,208.8099976,208.8099976,10716100,217.8600006,202.7299957,188.5700073
3/4/2020,1301,212.1399994,218.3399963,209.2599945,217.8600006,217.8600006,7408700,208.9600067,194.6399994,187.9600067
3/5/2020,1302,212.5500031,212.75,207.0099945,208.9600067,208.9600067,8112700,205.9799957,175.9700012,191.1999969
3/6/2020,1303,203.4799957,207.4100037,202.3500061,205.9799957,205.9799957,9443500,193.1300049,196.3999939,188.75
3/9/2020,1304,195,198.4799957,192.2599945,193.1300049,193.1300049,13950500,202.7299957,177.7700043,183.4799957
3/10/2020,1305,201.3500061,202.8600006,195.0500031,202.7299957,202.7299957,10929200,194.6399994,187.6000061,186.5800018
3/11/2020,1306,197.3200073,198.1300049,192.8699951,194.6399994,194.6399994,9573900,175.9700012,172.4400024,185.6300049
3/12/2020,1307,183.6000061,187.6699982,175,175.9700012,175.9700012,22293800,196.3999939,174.6799927,186.5200043
3/13/2020,1308,187.4499969,196.5,178.4100037,196.3999939,196.3999939,14859100,177.7700043,170.0599976,187.4600067
3/16/2020,1309,174,188.3800049,173.6199951,177.7700043,177.7700043,14168600,187.6000061,162.1300049,187.1199951
3/17/2020,1310,181.8800049,187.8099976,177,187.6000061,187.6000061,15072400,172.4400024,178.1999969,189.6100006
3/18/2020,1311,177.2899933,181.3899994,167,172.4400024,172.4400024,16669300,174.6799927,180.4700012,187.3600006
3/19/2020,1312,170.2100067,176.1799927,166,174.6799927,174.6799927,12488100,170.0599976,183.8999939,182.6699982
3/20/2020,1313,176.3000031,177.1799927,167.2899933,170.0599976,170.0599976,15213600,162.1300049,179.6600037,177.9499969
3/23/2020,1314,165.3000031,166.6900024,159.5,162.1300049,162.1300049,16501500,178.1999969,183.1799927,176.0299988
3/24/2020,1315,170.9100037,179.1399994,169.5299988,178.1999969,178.1999969,14075100,180.4700012,182.8300018,172.3800049
3/25/2020,1316,180.0099945,189.0700073,175.1699982,180.4700012,180.4700012,13851200,183.8999939,175.9499969,173.4799957
3/26/2020,1317,181.2899933,184.9600067,179.5899963,183.8999939,183.8999939,14131400,179.6600037,179.7299957,176.8300018
3/27/2020,1318,178.5,184.2400055,176.7200012,179.6600037,179.6600037,10259500,183.1799927,178.3399963,174.6399994
3/30/2020,1319,180.0399933,184.1100006,178,183.1799927,183.1799927,7672600,182.8300018,185.2400055,172.8099976
3/31/2020,1320,182.0500031,186.1699982,180.5700073,182.8300018,182.8300018,8996800,175.9499969,185.25,170.5700073
4/1/2020,1321,176.1799927,178.6699982,174.1900024,175.9499969,175.9499969,8682700,179.7299957,191.0099945,170.9299927
4/2/2020,1322,175,180.3099976,174.2299957,179.7299957,179.7299957,7271900,178.3399963,193.8399963,169.25
4/3/2020,1323,178.5899963,180.2200012,175.4400024,178.3399963,178.3399963,6643700,185.2400055,188.7700043,175.4600067
4/6/2020,1324,184.6100006,186.4100037,180.4900055,185.2400055,185.2400055,9935500,185.25,192.9400024,172.4900055
4/7/2020,1325,191.9900055,192,184.8999939,185.25,185.25,8148200,191.0099945,188.5700073,176.0200043
4/8/2020,1326,187.5500031,191.4199982,185.1399994,191.0099945,191.0099945,6109900,193.8399963,187.9600067,174.9400024
4/9/2020,1327,194,197.2299957,191.4499969,193.8399963,193.8399963,10519600,188.7700043,191.1999969,174.9299927
4/13/2020,1328,193.8500061,193.8500061,186.0800018,188.7700043,188.7700043,7888600,192.9400024,188.75,180.3399963
4/14/2020,1329,193.3200073,194.1600037,190.8200073,192.9400024,192.9400024,7032000,188.5700073,183.4799957,185.7700043
4/15/2020,1330,188.5599976,189.5899963,187.4700012,188.5700073,188.5700073,6138300,187.9600067,186.5800018,185.1000061
4/16/2020,1331,188.8999939,188.9900055,185.8000031,187.9600067,187.9600067,6228200,191.1999969,185.6300049,185.5800018
4/17/2020,1332,192.8899994,192.8999939,189.0200043,191.1999969,191.1999969,8272200,188.75,186.5200043,183.8399963
4/20/2020,1333,188.7200012,189.3500061,187.3000031,188.75,188.75,6474700,183.4799957,187.4600067,185.9400024
4/21/2020,1334,184.1699982,185.7799988,183.2799988,183.4799957,183.4799957,5882500,186.5800018,187.1199951,190.8200073
4/22/2020,1335,186.4600067,187.3699951,185.3399963,186.5800018,186.5800018,5470000,185.6300049,189.6100006,192.0500031
